"datum_zeit","dauer","themen","standbild_url","url"
2019-05-22 23:00:00,"1780","
                                Themen der Sendung:
                                70 Jahre Grundgesetz, Der Kommentar, Unstimmigkeiten in der Großen Koalition über Grundrente, BGH: Gerichte müssen Härtefälle bei Eigenbedarfskündigungen genau prüfen, Weitere Meldungen im Überblick, Abschuss von Wölfen soll erleichtert werden, Das Wetter  
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""70 Jahre Grundgesetz"" darf aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-490153~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6763.html"
2019-05-23 22:15:00,"1955","
                                Themen der Sendung:
                                Stimmung vor der Europawahl, Rücktrittsgerüchte und EU-Wahl im Vereinigten Königreich, Wer macht was? - Die zentralen Institutionen der EU, Sozialisten bei Europawahl in den Niederlanden vorn, EU-Kommissionschef Juncker kämpft um sein politisches Vermächtnis, Beleg der Entfremdung: Ein Youtuber und die Politik, Der Kommentar, Weitere Meldungen im Überblick, Eishockey-WM: Deutschland unterliegt im Viertelfinale, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zur Eishockey-WM darf auf tagesschau.de aus rechtlichen Gründen nicht gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-490043~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6765.html"
2019-05-24 21:45:00,"1017","
                                Themen der Sendung:
                                Politik auf der Straße: Wahlkampf trifft auf Klimaschutz-Demonstrationen, Premierministerin May kündigt Rücktritt an, Der Kommentar, Weitere Meldungen im Überblick, US-Sanktionen gegen Kuba treffen das Land hart, Das Wetter 
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-490331~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6767.html"
2019-05-25 23:30:00,"1236","
                                Themen der Sendung:
                                Juden in Deutschland: Antisemitismusbeauftragter warnt vor Kippa-Tragen, Schicksals-Wahlen: Die wichtigsten Informationen zum Urnengang in Europa und Bremen, Weitere Meldungen im Überblick, Gewinner von Cannes: Film ""Parasite"" gewinnt die Goldene Palme, Sport, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""Formel 1"" darf auf tagesschau.de aus rechtlichen Gründen nicht gezeigt werden. 
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-490553~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6769.html"
2019-05-26 21:55:00,"778","
                                Themen der Sendung:
                                Hochrechnungen zur Europawahl, Prognosen zur Bremenwahl, Interview mit CDU-Vorsitzender Annegret Kramp-Karrenbauer, Interview mit SPD-Generalsekretär Lars Klingbeil
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-490873~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6771.html"
2019-05-26 23:00:00,"1650","
                                Themen der Sendung:
                                Aktuelle Zahlen der Bürgerschaftswahl in Bremen, Grünen-Spitzenkandidatin Maike Schaefer im Gespräch, Der Kommentar, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-490925~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6773.html"
2019-05-27 22:15:00,"1888","
                                Themen der Sendung:
                                Grüne Welle bei EU-Wahl - Warum die Wähler den klassischen Volksparteien nicht mehr vertrauen, AfD im Osten vorn - Fragen an Brandenburgs Ministerpräsidenten Woidke, Der Kommentar, So hat Europa gewählt, Nach Ibiza-Affäre - Österreichs Parlament stürzt Kanzler Kurz, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-491283~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6775.html"
2019-05-28 22:15:00,"1812","
                                Themen der Sendung:
                                CDU-Chefin Kramp-Karrenbauer fordert Regeln für die ""Meinungsmache"" im Netz, Wird Kramp-Karrenbauer zum Problem für die CDU?, Der Kommentar, EU-Sondergipfel: Ringen um die Nachfolge des Kommissionspräsidenten, Weitere Meldungen im Überblick, Immer mehr Kinder besuchen Privatschulen: Hier beginnt die Spaltung der Gesellschaft, Massenandrang auf dem Mount Everest fordert Tote, Union Berlin steigt erstmals in die 1. Fußballbundesliga auf, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-491615~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6777.html"
2019-05-29 22:15:00,"1792","
                                Themen der Sendung:
                                Nahles unter Druck: Vorsitzende muss sich in der SPD-Fraktion erklären, Große Koalition unter Zugzwang: Klimakabinett auf der Suche nach schnellen Lösungen, CO2-Speicherung: Comeback der CCS-Technologie?, Der Kommentar, Russlandaffäre: Robert Mueller will nicht vor Kongress aussagen, Weitere Meldungen im Überblick, ""Rocketman"": Das wilde Leben von Elton John als Musikfilm, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-491955~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6779.html"
2019-05-30 22:15:00,"1040","
                                Themen der Sendung:
                                Israelisches Parlament löst sich vier Wochen nach Vereidigung auf und beschließt Neuwahlen, Der Kommentar, Mindestens sieben Tote und 21 Vermisste nach Schiffsunglück in Budapest, Widerstand gegen geplanten Kohleausstieg für 2038, Weitere Meldungen im Überblick, Goldrausch im Weltall: Raumfahrtsymposium in Speyer, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-492177~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6781.html"
2019-05-31 21:45:00,"900","
                                Themen der Sendung:
                                Hamburgs Justizsenator Steffen will ""Containern"" straffrei machen, US-Außenminister Pompeo zu Antrittsbesuch in Berlin, Weitere Meldungen im Überblick, Hans Traxler: Caricatura Museum in Frankfurt am Main stellt Werke des Künstlers aus, Ausstellung zum 90. Geburtstag von Karikaturist Hans Traxler im Caricatura Museum, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-492523~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6783.html"
2019-06-01 23:14:00,"1157","
                                Themen der Sendung:
                                Vor der CDU-Klausur: Wie die politische Jugend auf die Parteien schaut, Weitere Meldungen im Überblick, Ethnische Durchmischung an US-Schulen sinkt, Sport, Das Wetter
                                
                                    Hinweis:
                                     Der Beitrag zum Thema ""Liverpool gewinnt die Champions-League"" darf aus rechtlichen Gründen nicht auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-492737~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6785.html"
2019-06-02 23:00:00,"1507","
                                Themen der Sendung:
                                Andrea Nahles tritt als SPD-Partei- und Fraktionschefin zurück, CDU-Klausur nach Rücktrittsankündigung von Nahles: Kramp-Karrenbauer und Koalition unter Druck, Der Kommentar, Weitere Meldungen im Überblick, China: 30 Jahre nach Tiananmen-Massaker, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-493027~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6787.html"
2019-06-03 22:15:00,"1825","
                                Themen der Sendung:
                                Die Krise der SPD, Große Koalition einigt sich beim Migrationspaket, Der Kommentar, US-Präsident Trump zu Gast bei der Queen, Weitere Meldungen im Überblick, DFB-Frauen starten WM-Mission, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-493415~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6789.html"
2019-06-04 22:15:00,"1807","
                                Themen der Sendung:
                                US-Präsident Trump trifft Premierministerin May und stellt Handelsabkommen in Aussicht, Der Kommentar, Nahles gibt Amt als Fraktionsvorsitzende der SPD auf, Zehntausende Demonstranten fordern Rücktritt von Tschechiens Ministerpräsident Babis, Weitere Meldungen im Überblick, #lösungsfinder: Wie Syndikate Wohnen bezahlbar machen, Archäologen öffnen 1000 Jahre alten Sarkophag in Mainz, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-493747~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6791.html"
2019-06-05 22:15:00,"1831","
                                Themen der Sendung:
                                Drohendes Defizitverfahren - Wie sehr schadet das Schuldenmachen  Italien?, Der Kommentar, Parlamentswahl in Dänemark - Wie die Sozialdemokraten punkten wollen, Schulpreis 2019 - Was macht eine Schule gut? Fragen an YouTuber ""Lehrer Schmidt"", Weitere Nachrichten im Überblick, Das Wetter


                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-494091~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6793.html"
2019-06-06 22:15:00,"1777","
                                Themen der Sendung:
                                Diplomatie am Schlachtfeld: Trump und Macron am D-Day in der Normandie, Enigma: Die Entschlüsslerinnen von Bletchley -Park, ARD-DeutschlandTrend: Die Grünen bundesweit erstmals vor CDU, Der Kommentar, Autoindustrie in Mexiko: Neues BMW-Werk vor drohenden Strafzöllen, Weitere Meldungen im Überblick, Mikroplastik: Wie die kleinen Teilchen unser Leben bestimmen, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-494431~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6795.html"
2019-06-07 21:45:00,"909","
                                Themen der Sendung:
                                Bundestag debattiert emotional über Migrationspaket und beschließt sogenanntes ""Geordnete-Rückkehr-Gesetz"",  Hambacher Fest: Rechte vereinnahmen symbolträchtige Orte der deutschen Geschichte, Nach Eskalationen im Sudan: Milizen gehen gewaltsam gegen Oppositionelle und Zivilisten vor, Weitere Meldungen im Überblick, Das Wetter
                                
                                    Hinweis:
                                    Die Sendung wurde nachträglich korrigiert.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-494729~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6797.html"
2019-06-08 23:15:00,"1167","
                                Themen der Sendung:
                                USA lassen von Strafzöllen gegen Mexiko ab - im Gegenzug soll das Land die Grenzkontrollen verstärken, G20-Finanzministertreffen: Digitalkonzerne sollen Steuern zahlen, Weitere Meldungen im Überblick, Das Schicksal der jesidische Kinder, Meldungen aus dem Sport, Das Wetter
                                
                                    Hinweis:
                                    Die Beiträge zum Thema ""Frauen-Fußball-WM"" und ""EM-Qualifikation Herren"" dürfen aus rechtlichen Gründen nicht auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-495013~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6799.html"
2019-06-09 23:15:00,"1180","
                                Themen der Sendung:
                                Hunderttausende protestieren in Hongkong gegen geplantes Auslieferungsgesetz, SPD verliert in Saarbrücken das Oberbürgermeisteramt, 70. Jubiläum des Sudetendeutschen Tages, Weitere Meldungen im Überblick, Es fehlen Bademeister in Deutschland, Weiter Meldungen aus dem Sport, Das Wetter
                                
                                    Hinweis:
                                    Die Bilder zur ""Handball-Bundesliga"" und ""Formel 1"" dürfen aus rechtlichen Gründen nicht gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-495163~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6801.html"
2019-06-10 23:15:00,"1872","
                                Themen der Sendung:
                                Bundesaußenminister Maas zu Beratungen im Iran, Großbritannien: Die Kandidaten der Conservative Party stehen fest, UN-Sonderorganisation ILO setzt seit 100 Jahren weltweit gerechte Arbeitsbedingungen durch, Kambodschas Textilindustrie: Kampf ums Überleben, Weitere Meldungen im Überblick, #lösungsfinder: wie wir weniger Lebensmittel verschwenden, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-495359~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6803.html"
2019-06-11 22:15:00,"1664","
                                Themen der Sendung:
                                Wie sich die Union der K-Frage stellt, Wie umgehen mit den Russland-Sanktionen, Der Kommentar, Enthüllungsjournalist Golunow wieder frei, Gesundheitsminister Spahn will Verbot von Konversionstherapien für Homosexuelle, Weitere Meldungen im Überblick, Reportage: Die Kinder von Skid Row, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-495703~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6805.html"
2019-06-12 22:15:00,"1827","
                                Themen der Sendung:
                                Brandenburg: AFD und Grüne im Umfragehoch, TT-Gespräch mit Annalena Baerbrock, 5G-Versteigerung beendet, Innenministerkonferenz: Beratungen über Nutzung von Sprachassistentenaufzeichnungen als Beweismittel, Der Kommentar, Weitere Meldungen im Überblick, 90. Geburtstag von Anne Frank, Fußball-WM der Frauen, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-496015~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6807.html"
2019-06-13 22:15:00,"1827","
                                Themen der Sendung:
                                Vorfälle auf Tankern: Spannungen zwischen USA und Iran steigen, Klausurtagung: Union und SPD bekräftigen Handlungsfähigkeit, Urteil für mehr Tierschutz: Küken-Töten wird bald verboten, Der Kommentar, Weitere Meldungen im Überblick, Schwieriges Zusammenleben: Hagen und die Zuwanderer aus Südosteuropa, Trauer: tagesschau-Legende Wilhelm Wieben ist tot, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-496371~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6809.html"
2019-06-14 21:45:00,"902","
                                Themen der Sendung:
                                Tanker-Angriff: Sorge vor Eskalation zwischen USA und Iran wächst, Mieten-Explosion: Wohnungsnot verschärft auch Fachkräftemangel, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-496669~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6811.html"
2019-06-15 23:15:00,"1186","
                                Themen der Sendung:
                                Erfolg der Protestbewegung: Hongkong setzt Auslieferungsgesetz aus, Verordnung für E-Roller tritt ab heute in Kraft, Weitere Meldungen im Überblick, Erste Messe in Notre-Dame seit Großbrand, Der Sport, Die Lottozahlen, Das Wetter 
                                
                                    Hinweis:
                                    Die Beiträge zu den Themen ""Frauen-Fußball-WM"" und ""ATP Stuttgart"" dürfen auf tagesschau.de aus rechtlichen Gründen nicht vollständig gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-496879~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6813.html"
2019-06-16 22:45:00,"1193","
                                Themen der Sendung:
                                Festnahme im Mordfall Lübcke: Spur in die rechte Szene, AfD-Kandidat gescheitert: Görlitz bekommt CDU-Oberbürgermeister, Präsidenten-Wahl: Exodus in Guatemala, Weitere Meldungen im Überblick, Seltenes TV-Duell vor Neuwahl des Bürgermeisters in Istanbul, Overtourism: Kreuzfahrtschiffe vor Civitavecchia, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-497087~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6815.html"
2019-06-17 21:50:00,"489","
                                Themen der Sendung:
                                Ermittlungen im Fall Lübcke: Generalbundesanwalt übernimmt wegen Verdacht auf rechtsextremistisches Motiv, Der Kommentar, Weitere Meldungen im Überblick, ""Fridays for Future""-Aktivisten besuchen UN-Klimakonferenz
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-497385~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6817.html"
2019-06-18 22:15:00,"1760","
                                Themen der Sendung:
                                Aus für PKW-Maut: EuGH hält diese nicht mit EU-Recht vereinbar, Was bedeutet das Aus der PKW-Maut für die CSU?, Der Kommentar, Mordfall Lübcke: Ermittler gehen Hinweisen auf Mittäter nach, Wechselwirkung zwischen Hetzrede und realer Gewalt, Einheimische mobilisieren gegen Rechtsrock-Festival in Ostritz, Weitere Nachrichten im Überblick, Kinofilm ""Tolkien"" über Herr der Ringe-Autor J.R.R. Tolkien, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum ""Rechtsrock-Festival"" darf auf tagesschau.de aus rechtlichen Gründen nicht gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-497689~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6819.html"
2019-06-19 22:15:00,"1815","
                                Themen der Sendung:
                                Wahlkampfauftakt nach Trumps Ankündigung für zweite Amtszeit zu kandidieren, ""Calexit"" - Kaliforniens Ausstiegspläne und die Anti-Trump-Bewegung, Der Kommentar, Ermittler beschuldigen vier mutmaßliche Verantwortliche des Mordes nach MH-17-Abschuss, ""Morals & Machines"" - Künstliche-Intelligenz-Treffen in Dresden, Weitere Nachrichten im Überblick, ""Gottes Influencer"" - Kirche und die neuen Medien, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-498015~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6821.html"
2019-06-20 21:50:00,"451","
                                Themen der Sendung:
                                EU-Gipfel in Brüssel: Der Poker um die Spitzenposten, Nach Mordfall Lübcke: Diskussion um Schutz von Politikern, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-498365~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6823.html"
2019-06-21 21:45:00,"922","
                                Themen der Sendung:
                                Der Beinahe-Krieg: US-Präsident stoppt nach eigenen Angaben Angriff auf Iran, Mordfall Lübcke: Verdächtiger hatte offenbar enge Kontakte in die Neonazi-Szene, Weitere Meldungen im Überblick, ""Gärten des Grauens"": Steinwüsten in Deutschlands Vorgärten, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-498703~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6825.html"
2019-06-22 23:15:00,"1195","
                                Themen der Sendung:
                                Evangelischer Kirchentag in Dortmund: Merkel und Maas beziehen Stellung gegen Rechtsextremismus, Kandidaten-Duell in Großbritannien entscheidet Nachfolge von Premierministerin May, Tausende demonstrieren in NRW für schnelleren Kohleausstieg, Schlittenhunde über Wasser: Ein symbolträchtiges Foto und seine Geschichte, Weitere Meldungen im Überblick, Der Sport, Die Lottozahlen, Das Wetter

02 Kirchentag gegen Rechts, 04 Showdown in Birmingham -  Johnson und Hunt treffen auf Basis, 06 Klimaproteste + FM, 07 Schlittenhunde, die über Wasser laufen - Ein Foto und seine Geschichte, 09 Überleitung, 19 Übergabe Nachrichten, 12 Überleitung , 13 Übergabe Sport, 16 Verabschiedung
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""Frauen-Fußball WM"" darf aus rechtlichen Gründen nicht auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-498935~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6827.html"
2019-06-23 22:45:00,"1251","
                                Themen der Sendung:
                                Istanbul: Oppositionskandidat Imamoglu klarer Sieger bei Bürgermeisterwahl, Iran-Konflikt: Washington erhöht den Druck, Der Kommentar, SPD: Der lange Weg zu einer neuen Führung, Weitere Meldungen im Überblick, U21-EM: Deutschland steht im Halbfinale, Das Wetter
                                
                                    Hinweis:
                                    Die Beiträge zur ""Basketball-Bundesliga"" und der ""U21-EM"" dürfen auf tagesschau.de aus rechtlichen Gründen nicht gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-499167~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6829.html"
2019-06-24 21:47:00,"455","
                                Themen der Sendung:
                                Katastrophe über Mecklenburg-Vorpommern: Zwei Eurofighter abgestürzt, Entscheidung im Herbst: Mitglieder sollen neuen SPD-Vorsitz bestimmen, Klinikskandal: Eltern mutmaßlicher Missbrauchsopfer wurden nicht informiert, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-499521~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6831.html"
2019-06-25 22:15:00,"1781","
                                Themen der Sendung:
                                Nachhaltig Reisen: Greta-Effekt auch bei der Urlaubsplanung, #kurzerklärt: Nachhaltig Reisen, Grünes Investment: Klimawandel als Geschäft, Nach Eurofighter-Absturz: Die umstrittenen Übungsflüge, Recherche zu Rechtsextremismus: ""Revolution Chemnitz"" und die Folgen, Der Kommenmtar, Weitere Meldungen im Überblick, 50 Jahre Stonewall-Razzien: Von der New Yorker Christopher Street geht 1969 ein Signal um die Welt, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-499899~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6833.html"
2019-06-26 22:24:00,"1883","
                                Themen der Sendung:
                                Der Fall Walter Lübke: Tatverdächtiger gesteht Mord an Politiker, Der Kommentar, Grenzlager in El Paso: Kinder als politisches Instrument , Weitere Meldungen im Überblick, Deutschlands Gülle-Dilemma: Bauern lehnen strengere Düngevorschriften ab, Hitzerekord von 1947 gebrochen: Wie geht es den alten Menschen mit dem heißen Wetter?, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-500259~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6835.html"
2019-06-27 22:15:00,"1818","
                                Themen der Sendung:
                                Zwei weitere Festnahmen im Mordfall Lübcke, Prozessauftakt im Missbrauchsfall von Lügde, Der Kommentar, Industriestandort Osaka: Japans heimliche Hauptstadt, Ankunft der ersten Teilnehmer vor G20-Gipfel in Osaka, Präsidentschaftswahl USA: Erste TV-Debatte der demokratischen Kandidaten, Weitere Meldungen im Überblick, Deutschland steht im Finale der U21-Fußball-Europameisterschaft, Schauspieler Max Wright verstorben, Das Wetter 
                                
                                    Hinweis:
                                    Der Beitrag zur ""U21-Fußball-EM"" darf auf tagesschau.de aus rechtlichen Gründen nicht gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-500593~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6837.html"
2019-06-28 21:45:00,"944","
                                Themen der Sendung:
                                Differenzen beim G20-Gipfel in Osaka, EU schließt Handelsabkommen mit Mercosur-Staaten, Mehrere europäische Länder wollen Flüchtlinge der ""Sea Watch 3"" aufnehmen, Bund genehmigt nur wenig Fördergelder zur Sanierung von Schwimmbädern, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-500919~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6839.html"
2019-06-29 22:30:00,"1309","
                                Themen der Sendung:
                                G20-Gipfel endet mit gemeinsamer Abschlusserklärung, Der Kommentar, Reaktionen auf das Freihandelsabkommen zwischen EU und Mercosur, Weitere Meldungen im Überblick, Warum es bei der Prävention von Waldbränden hapert, Der Sport, die Lottozahlen, Das Wetter
                                
                                    Hinweis:
                                    Die Beiträge zur ""U21-Fußball-EM"", ""Frauenfußball Weltmeisterschaft"" und ""Formel 1"" dürfen auf tagesschau.de aus rechtlichen Gründen nicht gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-501135~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6841.html"
2019-06-30 21:35:00,"398","
                                Themen der Sendung:
                                EU-Sondergipfel: Staats- und Regierungschefs entscheiden über Besetzung der Spitzenposten, US-Präsident Trump übertritt Nordkoreas Grenze und trifft Machthaber Kim, Weitere Meldungen im Überblick, Film über Fußballspieler Toni Kroos feiert Weltpremiere
                                
                            ","https://www.tagesschau.deNA","https://www.tagesschau.de/multimedia/sendung/tt-6843.html"
2019-06-30 23:45:00,"399","
                                Themen der Sendung:
                                EU-Sondergipfel: Staats- und Regierungschefs entscheiden über Besetzung der Spitzenposten
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-501359~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6845.html"
2019-07-01 22:30:00,"1843","
                                Themen der Sendung:
                                EU-Sondergipfel nach ergebnislosen Verhandlungen vertagt, Bremer Koalitionsvertrag: Bürgermeister Sieling tritt ab, Der Kommentar, Kapitänin der ""Sea-Watch 3"" Rackete bleibt unter Hausarrest, Großbrand in Mecklenburg-Vorpommern: Umliegende Ortschaften evakuiert, Streit über mögliche Inntal-Bahntrasse für den Güterverkehr, Weitere Meldungen im Überblick, Argentinischer Zeichner Mordillo verstorben, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-501711~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6849.html"
2019-07-02 21:45:00,"400","
                                Themen der Sendung:
                                Einigung bei EU-Gipfel: Von der Leyen soll EU-Kommissionschefin werden, Reaktionen aus Deutschland
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-502047~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6851.html"
2019-07-02 22:22:00,"1889","
                                Themen der Sendung:
                                Einigung bei EU-Gipfel: Von der Leyen soll EU-Kommissionschefin werden, Im Porträt: Ursula von der Leyen, Der Kommentar, Chinesische Regierung überwacht Touristen mit Spähsoftware, Weitere Meldungen im Überblick, Das Phänomen Insta-Travel, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-502083~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6853.html"
2019-07-03 21:50:00,"438","
                                Themen der Sendung:
                                Werbetour auf schwierigem Terrain: Von der Leyen startet im EU-Parlament Kampagne zur Wahl als Kommissionspräsidentin, Rätsel um Brand im russischen U-Boot: Kreml stuft Erkenntnisse zur Havarie als Staatsgeheimnis ein, Weitere Meldungen im Überblick, Ernteauftakt und Klimawandel: Wie Landwirte ihre Flächen auf neue Bedingungen einstellen, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-502379~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6855.html"
2019-07-04 22:15:00,"1789","
                                Themen der Sendung:
                                Image einer Stadt: Konzert gegen Rechts in Chemnitz, ARD-DeutschlandTrend I, Werbung in eigener Sache: Von der Leyen in Brüssel, ARD-DeutschlandTrend II, Der Kommentar, Weitere Meldungen im Überblick, Umstrittener Kandidat: Wie Boris Johnson polarisiert, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-502709~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6857.html"
2019-07-05 21:45:00,"1072","
                                Themen der Sendung:
                                Kapitänin der ""Sea-Watch 3"" äußert sich im ARD-Interview, Sommer: In Teilen Deutschlands wird das Wasser knapp, Bundesumweltministerin Schulze konkretisiert CO2-Steuer, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-503031~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-6859.html"
